user_id,date,complete_response,age_bucket,age,age_gen,education,ethnicity,gender,children,hh_size,income,job_ref,marital_status,postal_code,census_division,census_region,state,urbanicity,demo_weight,any_shock,n_shock,lshock_type,lshock_size,lshock_size_imputed,lshock_paid_3m,lshock_amt_paid_3m,lshock_paid_csacct,lshock_paid_retacct,lshock_paid_ccard_sm,lshock_paid_ccard_mm,lshock_paid_ffloan,lshock_paid_pdloan,lshock_paid_bloan,lshock_paid_heloc,lshock_paid_redspend,lshock_paid_mispay,lshock_paid_incinc,lshock_paid_solbel,lshock_paid_dk,lshock_paid_other,lshock_hh_inc,lshock_hh_inc_imputed,lshock_month,lshock_month_imputed,lshock_pred,lshock_prev,hh_liquidity,hh_emergency_fund,hh_credit,hh_credit_score,other_shocks,other_shock_totsize,pastdue_lcc_6m,pastdue_rm_6m,collections_6m,utility_cutoff_6m,repo_notice_6m,eviction_notice_6m,no_adverse_outcome_6m,hh_inc_oct25,hh_inc_oct25_imputed,hh_liquidity_oct25,hh_emergency_fund_oct25,hh_credit_score_oct25,pastdue_lcc_oct25,pastdue_rm_oct25,collections_oct25,utility_cutoff_oct25,repo_notice_oct25,eviction_notice_oct25,no_adverse_outcome_oct25,shock_forecast,lshock_hh_inc_annual,lshock_hh_inc_bin_annual,lshock_hh_inc_conflict
5682864,2026-03-24,1,25-34,26,Gen Z [> 1995],High School/GED,Hispanic/Latino,Female,0,2,$40k-60k,84538,Never married,37659,East South Central,South,NA,Suburban,1.421296031,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,0,NA,Less than 1 month,720-780,0,0,0,0,0,0,1,0.2,NA,NA,NA
5692053,2026-03-24,1,65+,70,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,2,$60k-80k,84538,Married,49097,East North Central,Midwest,NA,Rural,1.20138972,1,3 times,Vehicle repair/replacement,798,0,Paid in full within 3 months,100%,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5480,0,2025-12-01,0,Unlikely (25% chance),0,"$20,000 - $50,000",3 months,Sufficient credit,780-850,1,800,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,65760,$60k-80k,No conflict
6115413,2026-03-24,1,45-54,47,Gen X [1965-1981],4 year College Degree,Black or African American,Female,1,4,$40k-60k,84538,Never married,28273,South Atlantic,South,NA,Suburban,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,0,"$500 - $1,000",3 months,600-660,0,1,0,0,0,0,0,0.2,NA,NA,NA
1298246,2026-03-24,1,65+,72,Boomers+ [< 1965],2 year College Degree,White/Caucasian,Female,0,3,$100k-125k,84538,Married,62249,East North Central,Midwest,NA,Rural,1.234091692,1,2 times,Home/Appliance repair,2300,0,Paid in full within 3 months,100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2026-03-01,0,Equally likely and unlikely(50% chance),0,NA,NA,Sufficient credit,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
3157239,2026-03-24,1,45-54,54,Gen X [1965-1981],Some College or university,White/Caucasian,Female,0,2,$125k +,84538,Married,72007,West South Central,South,NA,Rural,1.266108454,1,3 times,Home/Appliance repair,849,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9984,0,2025-03-01,0,Impossible (0% chance),0,"$7,500 - $10,000",2 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,119808,$100k-125k,Underreported monthly
8531683,2026-03-24,1,45-54,51,Gen X [1965-1981],Graduate Degree,Black or African American,Female,0,3,$100k-125k,84538,Married,10469,Mid-Atlantic,Northeast,NA,Urban,0.6886200074,1,2 times,Vehicle repair/replacement,2500,1,Not paid at all within 3 months,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2025-05-01,0,Impossible (0% chance),1,NA,NA,Sufficient credit,NA,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300692,2026-03-24,1,45-54,46,Gen X [1965-1981],High School/GED,White/Caucasian,Male,0,3,$40k-60k,84538,Never married,53821,East North Central,Midwest,NA,Rural,NA,1,2 times,Computer/Phone repair/replacement,699,0,Paid in full within 3 months,100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000,0,2025-07-01,0,Equally likely and unlikely(50% chance),0,"$5,000 - $7,500",2 months,Sufficient credit,720-780,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,48000,$40k-60k,No conflict
1028683,2026-03-24,1,25-34,34,Millennials [1982-1995],4 year College Degree,White/Caucasian,Female,1,4,$100k-125k,84538,Married,6010,New England,Northeast,NA,Suburban,1.125786688,1,1 time,Home/Appliance repair,550,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,2026-01-01,0,Unlikely (25% chance),0,"$20,000 - $50,000",4 months,Sufficient credit,720-780,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,50400,$40k-60k,Underreported monthly
5949316,2026-03-24,1,65+,75,Boomers+ [< 1965],Trade/Technical Degree,White/Caucasian,Female,0,2,$40k-60k,84538,Married,86409,Mountain,West,NA,Rural,1.451248842,1,4 times,Home/Appliance repair,11000,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5200,0,2025-09-01,0,Unlikely (25% chance),1,NA,More than 12 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,62400,$60k-80k,Overreported monthly
7474877,2026-03-24,1,65+,76,Boomers+ [< 1965],2 year College Degree,White/Caucasian,Female,0,1,$20k-40k,84538,Widower,99205,Pacific,West,NA,Urban,2.219379467,1,2 times,Funeral/Burial expenses,1600,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,2025-10-01,0,Likely (75% chance),0,"$1,000 - $2,500",2 months,Sufficient credit,720-780,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,18000,- $20k,Underreported monthly
7053302,2026-03-24,1,55-64,56,Gen X [1965-1981],4 year College Degree,White/Caucasian,Female,0,2,$60k-80k,84538,Married,17402,Mid-Atlantic,Northeast,NA,Suburban,0.4504248775,1,1 time,Utility bill increase,650,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,2025-01-01,0,Equally likely and unlikely(50% chance),NA,"$5,000 - $7,500",2 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,$20k-40k,Underreported monthly
7632743,2026-03-24,1,65+,72,Boomers+ [< 1965],4 year College Degree,White/Caucasian,Female,0,2,$80k-100k,84538,Married,53066,East North Central,Midwest,NA,Suburban,0.6181312518,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,0,"$500 - $1,000",2 months,780-850,0,0,0,0,0,0,1,0,NA,NA,NA
5630916,2026-03-24,1,35-44,36,Millennials [1982-1995],Graduate Degree,White/Caucasian,Female,1,5,$100k-125k,84538,Married,61008,East North Central,Midwest,NA,Suburban,0.4281147684,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"More than $50,000",6 months,NA,0,0,0,0,0,0,1,0.5,NA,NA,NA
3562429,2026-03-24,1,65+,66,Boomers+ [< 1965],High School/GED,White/Caucasian,Female,0,2,$100k-125k,84538,Married,43560,East North Central,Midwest,NA,Suburban,0.6181312518,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6 months,780-850,0,0,0,0,0,0,1,0.2,NA,NA,NA
7419862,2026-03-24,1,45-54,48,Gen X [1965-1981],High School/GED,White/Caucasian,Female,1,2,$20k-40k,84538,Divorced,37769,East South Central,South,NA,Rural,NA,1,1 time,Utility bill increase,359,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,1,2025-01-01,0,Equally likely and unlikely(50% chance),0,"$5,000 - $7,500",Less than 1 month,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,30000,$20k-40k,No conflict
6219391,2026-03-24,1,35-44,44,Millennials [1982-1995],2 year College Degree,White/Caucasian,Female,1,NA,$20k-40k,84538,Widower,83815,Mountain,West,NA,Suburban,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3065,0,"$2,500 - $5,000",1 month,NA,0,0,0,0,0,0,1,NA,NA,NA,NA
7784679,2026-03-24,1,25-34,27,Gen Z [> 1995],4 year College Degree,White/Caucasian,Female,0,2,$60k-80k,84538,Married,48906,East North Central,Midwest,NA,Suburban,0.8904490193,1,3 times,Vehicle repair/replacement,1700,0,Partially paid within 3 months,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2500,1,2025-08-01,0,Equally likely and unlikely(50% chance),0,"$500 - $1,000",3 months,Insufficient credit,660-720,1,3000,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,30000,$20k-40k,Underreported monthly
2990236,2026-03-24,1,35-44,37,Millennials [1982-1995],Trade/Technical Degree,Hispanic/Latino,Female,0,4,$60k-80k,84538,Never married,94581,Pacific,West,NA,Suburban,0.3936743795,1,3 times,Veterinary/Pet care expenses,3459,0,Partially paid within 3 months,About 100%,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1750,1,2025-04-01,0,Unlikely (25% chance),0,"$1,000 - $2,500",8 months,Sufficient credit,720-780,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,21000,$20k-40k,Underreported monthly
8358038,2026-03-24,1,35-44,39,Millennials [1982-1995],4 year College Degree,White/Caucasian,Male,1,5,$125k +,84538,Married,57108,West North Central,Midwest,NA,Suburban,1.316008121,1,2 times,Legal expenses/taxes/fines,8500,0,Partially paid within 3 months,About 50%,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2200,0,2025-09-01,0,Unlikely (25% chance),0,"$500 - $1,000",4 months,Insufficient credit,600-660,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,26400,$20k-40k,Underreported monthly
1711562,2026-03-24,1,45-54,46,Gen X [1965-1981],Some College or university,White/Caucasian,Male,0,3,$40k-60k,84538,Living with partner,92606,Pacific,West,NA,Urban,0.4763562416,1,2 times,Veterinary/Pet care expenses,1725,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,0,2025-01-01,0,Impossible (0% chance),0,"$20,000 - $50,000",2 months,No credit,720-780,1,800,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,40800,$40k-60k,No conflict
624257,2026-03-24,1,65+,70,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,2,$40k-60k,84538,Widower,60453,East North Central,Midwest,NA,Urban,0.4480984686,1,1 time,Computer/Phone repair/replacement,999.99,0,Not paid at all within 3 months,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,2025-02-01,1,Equally likely and unlikely(50% chance),0,"More than $50,000",NA,Sufficient credit,720-780,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,60000,$40k-60k,No conflict
1848678,2026-03-24,1,35-44,40,Millennials [1982-1995],Graduate Degree,White/Caucasian,Female,0,2,$60k-80k,84538,Married,43950,East North Central,Midwest,NA,Rural,0.4734716156,1,1 time,Home/Appliance repair,2000,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,2026-03-01,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,44400,$40k-60k,Underreported monthly
7812434,2026-03-24,1,35-44,44,Millennials [1982-1995],Some College or university,Hispanic/Latino,Female,1,6,$80k-100k,84538,Married,7093,Mid-Atlantic,Northeast,NA,Urban,0.5121394196,1,2 times,Childcare/Dependent care expenses,23,0,Paid in full within 3 months,100%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1200,0,2025-11-01,1,Unlikely (25% chance),NA,"$500 - $1,000",1 month,Insufficient credit,540-600,NA,NA,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,14400,- $20k,Underreported monthly
8048194,2026-03-24,1,65+,68,Boomers+ [< 1965],Trade/Technical Degree,White/Caucasian,Female,0,2,$20k-40k,84538,Never married,46952,East North Central,Midwest,NA,Suburban,0.4352933367,1,1 time,Vehicle repair/replacement,1750,1,Partially paid within 3 months,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1250,1,2026-02-01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,- $20k,Underreported monthly
6894041,2026-03-24,1,55-64,58,Gen X [1965-1981],2 year College Degree,Hispanic/Latino,Female,0,2,$80k-100k,84538,Married,92506,Pacific,West,NA,Urban,1.473986686,1,2 times,Vehicle repair/replacement,1750,1,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,2025-02-01,0,Impossible (0% chance),0,"$1,000 - $2,500",Less than 1 month,No credit,660-720,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54000,$40k-60k,Underreported monthly
3131130,2026-03-24,1,45-54,52,Gen X [1965-1981],Some College or university,White/Caucasian,Female,1,4,$125k +,84538,Married,77616,West South Central,South,NA,Rural,1.12290698,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,0,"$10,000 - $20,000",1 month,780-850,0,0,0,0,0,0,1,0.3,NA,NA,NA
7868453,2026-03-24,1,65+,74,Boomers+ [< 1965],Trade/Technical Degree,White/Caucasian,Male,0,2,$80k-100k,84538,Married,85207,Mountain,West,NA,Suburban,1.037328606,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500,0,"$10,000 - $20,000",2 months,720-780,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
9068080,2026-03-24,1,55-64,64,Boomers+ [< 1965],Graduate Degree,White/Caucasian,Female,0,1,$40k-60k,84538,Divorced,37087,East South Central,South,NA,Rural,0.7515745553,1,1 time,Utility bill increase,360,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,2025-02-01,0,Unlikely (25% chance),0,"$500 - $1,000",3 months,Insufficient credit,660-720,1,500,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,18000,- $20k,Underreported monthly
8607404,2026-03-24,1,35-44,43,Millennials [1982-1995],4 year College Degree,White/Caucasian,Female,0,1,$125k +,84538,Married,18334,Mid-Atlantic,Northeast,NA,Rural,2.075727436,1,3 times,Vehicle repair/replacement,1800,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,1,2026-03-01,0,Impossible (0% chance),0,"$2,500 - $5,000",2 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,42000,$40k-60k,Underreported monthly
2845921,2026-03-24,1,55-64,61,Gen X [1965-1981],2 year College Degree,White/Caucasian,Female,0,2,$40k-60k,84538,Married,98607,Pacific,West,NA,Suburban,0.5863415705,1,2 times,Vehicle repair/replacement,1800,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,2025-09-01,0,Unlikely (25% chance),0,"$2,500 - $5,000",3 months,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,36000,$20k-40k,Underreported monthly
3191857,2026-03-24,1,55-64,57,Gen X [1965-1981],High School/GED,White/Caucasian,Male,0,2,$80k-100k,84538,Married,49445,East North Central,Midwest,NA,Suburban,0.7045017255,1,5 to 10 times,Vehicle repair/replacement,1800,0,Partially paid within 3 months,About 0%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5200,0,2026-03-01,0,Impossible (0% chance),0,"$500 - $1,000",Less than 1 month,Sufficient credit,660-720,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,62400,$60k-80k,Underreported monthly
3406144,2026-03-24,1,35-44,36,Millennials [1982-1995],Some College or university,Hispanic/Latino,Other,0,2,- $20k,84538,Never married,79907,West South Central,South,NA,Urban,NA,1,2 times,Utility bill increase,150,1,Partially paid within 3 months,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,900,0,2025-06-01,0,Impossible (0% chance),0,$100 - $500,8 months,Sufficient credit,720-780,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,10800,- $20k,No conflict
358789,2026-03-24,1,65+,74,Boomers+ [< 1965],Graduate Degree,White/Caucasian,Male,0,2,$60k-80k,84538,Married,55369,West North Central,Midwest,NA,Suburban,1.287029006,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,0,NA,NA,NA,0,0,0,0,0,0,1,0.2,NA,NA,NA
3072095,2026-03-24,1,55-64,56,Gen X [1965-1981],4 year College Degree,White/Caucasian,Male,1,4,$125k +,84538,Married,3079,New England,Northeast,NA,Suburban,0.7845460619,1,1 time,Funeral/Burial expenses,18500,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,2025-11-01,0,Equally likely and unlikely(50% chance),0,"More than $50,000",More than 12 months,Sufficient credit,720-780,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,114000,$100k-125k,Underreported monthly
7148200,2026-03-24,1,65+,65,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,2,$40k-60k,84538,Married,64804,West North Central,Midwest,NA,Suburban,NA,1,5 to 10 times,Medical/Dental expenses,1750,1,Paid in full within 3 months,100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3150,0,2025-05-01,0,Impossible (0% chance),0,NA,More than 12 months,Sufficient credit,720-780,1,2000,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,37800,$20k-40k,Underreported monthly
1912606,2026-03-24,1,55-64,61,Gen X [1965-1981],Some College or university,Black or African American,Female,0,2,$20k-40k,84538,Widower,72055,West South Central,South,NA,Rural,0.9156626834,1,2 times,Home/Appliance repair,450,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,2025-12-01,0,Impossible (0% chance),0,"$500 - $1,000",1 month,Sufficient credit,540-600,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,11880,- $20k,Underreported monthly
5352040,2026-03-24,1,55-64,56,Gen X [1965-1981],Some College or university,Black or African American,Female,0,1,- $20k,84538,Never married,23704,South Atlantic,South,NA,Urban,0.4671186024,1,3 times,Computer/Phone repair/replacement,300,0,Paid in full within 3 months,100%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,2026-02-01,0,Equally likely and unlikely(50% chance),0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
6965197,2026-03-24,1,65+,76,Boomers+ [< 1965],2 year College Degree,White/Caucasian,Female,0,1,$40k-60k,84538,Widower,27525,South Atlantic,South,NA,Rural,1.543304391,1,1 time,Home/Appliance repair,18900,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3500,0,2025-12-01,0,Impossible (0% chance),0,NA,10 months,NA,780-850,1,400,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,42000,$40k-60k,No conflict
1865107,2026-03-24,1,35-44,39,Millennials [1982-1995],Graduate Degree,White/Caucasian,Female,0,2,$100k-125k,84538,Married,36067,East South Central,South,NA,Suburban,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,0,"$5,000 - $7,500",2 months,720-780,0,0,0,0,0,0,1,0.5,NA,NA,NA
4976566,2026-03-24,1,55-64,56,Gen X [1965-1981],4 year College Degree,Asian,Male,1,4,$125k +,84538,Married,92128,Pacific,West,NA,Suburban,0.8537066328,1,3 times,Vehicle repair/replacement,1750,1,Paid in full within 3 months,100%,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4800,0,2025-08-01,0,Impossible (0% chance),0,$100 - $500,2 months,Insufficient credit,NA,1,4300,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,57600,$40k-60k,Underreported monthly
7926210,2026-03-24,1,35-44,36,Millennials [1982-1995],Some College or university,White/Caucasian,Female,0,2,$100k-125k,84538,Married,17545,Mid-Atlantic,Northeast,NA,Rural,NA,1,4 times,Medical/Dental expenses,1250,0,Partially paid within 3 months,About 50%,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3000,0,2026-03-01,0,Likely (75% chance),0,NA,NA,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,36000,$20k-40k,Underreported monthly
1784460,2026-03-24,1,35-44,35,Millennials [1982-1995],Some College or university,White/Caucasian,Male,0,2,$100k-125k,84538,Never married,76051,West South Central,South,NA,Suburban,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,1,"$7,500 - $10,000",2 months,720-780,0,0,0,0,0,0,1,0.6,NA,NA,NA
6587796,2026-03-24,1,25-34,25,Gen Z [> 1995],2 year College Degree,White/Caucasian,Female,0,1,$40k-60k,84538,Widower,37075,East South Central,South,NA,Suburban,4.927165974,1,2 times,Funeral/Burial expenses,13500,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,2025-02-01,0,Impossible (0% chance),NA,"$20,000 - $50,000",5 months,Insufficient credit,720-780,1,2000,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,78000,$60k-80k,Overreported monthly
9403259,2026-03-24,1,25-34,34,Millennials [1982-1995],Some College or university,Asian,Female,0,2,$20k-40k,84538,Married,11434,Mid-Atlantic,Northeast,NA,Urban,NA,1,2 times,Rent increase,600,1,Paid in full within 3 months,100%,1,1,0,0,1,1,0,1,0,0,0,0,0,0,400,0,2025-04-01,0,Impossible (0% chance),0,"$500 - $1,000",Less than 1 month,No credit,600-660,1,852,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,4800,- $20k,Underreported monthly
8212668,2026-03-24,1,65+,75,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,1,$20k-40k,84538,Widower,61616,East North Central,Midwest,NA,Suburban,0.7228371317,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300,0,$100 - $500,1 month,660-720,0,0,0,0,0,0,1,0.3,NA,NA,NA
3267168,2026-03-24,1,65+,70,Boomers+ [< 1965],Some College or university,White/Caucasian,Female,0,4,$40k-60k,84538,Married,32609,South Atlantic,South,NA,Suburban,NA,1,3 times,Vehicle repair/replacement,28000,0,Partially paid within 3 months,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22500,1,2026-01-01,0,Impossible (0% chance),0,"$1,000 - $2,500",7 months,No credit,600-660,1,6000,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,270000,$125k +,Overreported monthly
7906976,2026-03-24,1,55-64,63,Boomers+ [< 1965],Some College or university,Black or African American,Female,0,1,$80k-100k,84538,Never married,30034,South Atlantic,South,NA,Urban,0.73824371,1,1 time,Home/Appliance repair,736,0,Paid in full within 3 months,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,2025-02-01,0,Impossible (0% chance),0,NA,Less than 1 month,Sufficient credit,780-850,0,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,60000,$40k-60k,Underreported monthly
8870993,2026-03-24,1,45-54,45,Gen X [1965-1981],Graduate Degree,White/Caucasian,Female,1,5,$125k +,84538,Married,80652,Mountain,West,NA,Rural,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11300,0,"More than $50,000",6 months,NA,0,0,0,0,0,0,1,0.1,NA,NA,NA
3022982,2026-03-24,1,65+,72,Boomers+ [< 1965],2 year College Degree,Black or African American,Female,0,2,$40k-60k,84538,Widower,48043,East North Central,Midwest,NA,Urban,1.855968703,1,2 times,Vehicle repair/replacement,250,0,Paid in full within 3 months,100%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2500,0,NA,1,Impossible (0% chance),0,"$1,000 - $2,500",5 months,Sufficient credit,780-850,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30000,$20k-40k,Underreported monthly
